Date,Open,High,Low,Close,Adj Close,Volume
2023-07-24,314.609985,316.859985,312.679993,313.290009,310.860840,1341500
2023-07-25,313.470001,319.399994,313.019989,317.589996,315.127533,2163900
2023-07-26,316.390015,318.559998,314.380005,316.510010,314.055878,1512500
2023-07-27,320.000000,323.559998,317.950012,318.820007,316.347992,2981200
2023-07-28,319.730011,322.149994,313.970001,315.549988,313.103333,1920900
2023-07-31,315.000000,318.380005,315.000000,316.350006,313.897156,1351400
2023-08-01,315.440002,321.380005,314.250000,320.970001,318.481323,1913800
2023-08-02,317.540009,320.920013,316.690002,317.779999,315.316040,1799700
2023-08-03,316.079987,318.359985,314.149994,317.130005,314.671112,1355900
2023-08-04,315.579987,317.880005,311.250000,312.000000,309.580841,2140600
2023-08-07,314.089996,316.130005,312.049988,315.869995,313.420868,1530600
2023-08-08,312.929993,315.299988,309.619995,315.149994,312.706451,1550300
2023-08-09,314.579987,315.190002,310.209991,311.529999,309.114502,1504500
2023-08-10,311.500000,314.820007,308.869995,310.410004,308.003204,1862400
2023-08-11,307.970001,310.500000,306.130005,309.049988,306.653717,1351200
2023-08-14,308.040009,312.470001,307.760010,311.709991,309.293091,1334200
2023-08-15,310.850006,311.500000,306.500000,307.399994,305.016541,1256100
2023-08-16,305.549988,310.399994,305.260010,307.640015,305.254669,1212500
2023-08-17,308.339996,309.209991,304.769989,305.640015,303.270172,1653700
2023-08-18,302.839996,304.839996,301.309998,302.940002,300.591095,1997100
2023-08-21,304.220001,307.290009,303.040009,306.510010,304.133453,1072400
2023-08-22,309.600006,310.929993,307.869995,308.899994,306.504883,1139700
2023-08-23,310.000000,316.690002,309.250000,315.339996,312.894958,1486100
2023-08-24,316.399994,317.850006,313.640015,314.140015,311.704285,2077500
2023-08-25,316.670013,319.739990,314.160004,318.760010,316.288452,1451500
2023-08-28,318.760010,322.239990,318.739990,320.910004,318.421783,1236400
2023-08-29,320.390015,324.369995,319.559998,323.450012,320.942078,1525000
2023-08-30,323.809998,323.920013,321.510010,323.250000,320.743622,1470400
2023-08-31,324.869995,326.230011,323.709991,323.769989,321.259583,1986300
2023-09-01,326.049988,328.720001,325.100006,327.739990,325.198822,1732700
2023-09-05,327.739990,328.880005,324.480011,326.160004,323.631073,1736600
2023-09-06,324.250000,327.739990,323.709991,326.299988,323.769958,1247900
2023-09-07,323.899994,329.040009,323.230011,328.200012,325.655273,1533000
2023-09-08,329.529999,330.440002,324.529999,325.470001,322.946411,1416800
2023-09-11,327.489990,328.230011,324.489990,325.869995,323.343323,1551300
2023-09-12,321.450012,322.489990,313.109985,314.890015,312.448486,3205000
2023-09-13,314.230011,316.709991,312.920013,313.910004,311.476044,2496200
2023-09-14,315.630005,316.989990,313.299988,316.589996,314.135254,1904000
2023-09-15,316.230011,316.690002,311.459991,312.529999,310.106750,3335400
2023-09-18,312.000000,316.750000,311.000000,315.880005,313.430786,1350700
2023-09-19,311.100006,317.779999,311.000000,317.329987,314.869537,1898800
2023-09-20,318.750000,323.320007,316.450012,316.799988,314.343628,1693100
2023-09-21,314.329987,316.519989,311.670013,312.000000,309.580841,1911600
2023-09-22,314.040009,318.660004,312.929993,316.089996,313.639160,1994400
2023-09-25,315.559998,318.679993,314.880005,316.989990,314.532135,2054600
2023-09-26,312.720001,314.489990,308.730011,310.609985,308.201630,2343600
2023-09-27,312.209991,314.980011,310.649994,314.380005,311.942383,2435400
2023-09-28,301.750000,306.690002,294.489990,300.769989,298.437927,4326800
2023-09-29,304.350006,309.299988,302.869995,307.109985,304.728760,3171700
2023-10-02,307.570007,308.459991,305.109985,308.260010,305.869873,2063300
2023-10-03,307.059998,311.549988,305.549988,306.230011,303.855591,2454800
2023-10-04,310.739990,311.000000,306.869995,309.390015,306.991089,2153800
2023-10-05,308.809998,310.410004,305.369995,309.660004,307.259003,2095400
2023-10-06,308.279999,315.109985,306.720001,312.190002,309.769379,2441500
2023-10-09,309.820007,313.089996,308.359985,312.010010,309.590790,1407600
2023-10-10,313.359985,315.429993,311.559998,312.320007,309.898376,1904600
2023-10-11,312.320007,314.750000,309.950012,312.540009,311.402893,1298000
2023-10-12,311.790009,311.790009,304.209991,304.359985,303.252625,2295500
2023-10-13,302.299988,306.000000,300.100006,301.829987,300.731842,1672500
2023-10-16,304.019989,307.829987,301.950012,305.339996,304.229065,1491600
2023-10-17,302.779999,309.829987,302.420013,308.250000,307.128479,1576200
2023-10-18,306.720001,309.369995,303.309998,303.769989,302.664764,1373800
2023-10-19,304.929993,307.000000,301.579987,302.940002,301.837799,1384700
2023-10-20,302.380005,302.920013,295.929993,297.000000,295.919403,2385700
2023-10-23,295.000000,298.489990,294.700012,294.940002,293.866913,1314900
2023-10-24,296.269989,298.000000,294.049988,296.089996,295.012726,1849200
2023-10-25,293.529999,295.500000,291.119995,292.679993,291.615112,2174900
2023-10-26,293.809998,295.899994,290.369995,292.040009,290.977478,2692500
2023-10-27,291.929993,293.040009,288.459991,290.040009,288.984741,1480300
2023-10-30,291.739990,293.820007,289.660004,292.700012,291.635071,1843500
2023-10-31,293.079987,297.279999,293.079987,297.089996,296.009094,1953400
2023-11-01,298.170013,302.179993,298.170013,300.640015,299.546173,1973000
2023-11-02,303.670013,308.880005,301.299988,308.119995,306.998962,2152800
2023-11-03,309.640015,316.730011,309.010010,313.489990,312.349426,2145600
2023-11-06,312.320007,314.179993,311.040009,313.089996,311.950867,1426200
2023-11-07,313.000000,318.369995,312.709991,315.190002,314.043243,1860400
2023-11-08,316.869995,319.459991,315.380005,317.820007,316.663666,1815000
2023-11-09,317.279999,317.390015,313.450012,314.220001,313.076752,1574900
2023-11-10,315.540009,320.269989,314.760010,319.690002,318.526855,1433500
2023-11-13,316.010010,316.959991,314.309998,315.630005,314.481628,1448600
2023-11-14,319.820007,322.190002,318.829987,320.489990,319.323944,1823700
2023-11-15,319.619995,325.720001,318.739990,325.500000,324.315735,2347100
2023-11-16,327.100006,329.670013,326.079987,327.320007,326.129120,2142100
2023-11-17,327.660004,328.929993,326.220001,327.829987,326.637238,1561500
2023-11-20,326.459991,332.049988,326.220001,330.899994,329.696075,1413900
2023-11-21,331.299988,332.440002,328.760010,330.260010,329.058411,1602800
2023-11-22,334.239990,335.529999,332.809998,333.130005,331.917969,1425700
2023-11-24,333.149994,334.899994,332.089996,334.040009,332.824677,708500
2023-11-27,333.820007,334.429993,332.190002,332.429993,331.220490,1586900
2023-11-28,331.600006,333.190002,329.989990,332.559998,331.350037,1377800
2023-11-29,335.000000,335.799988,332.779999,333.339996,332.127197,1307300
2023-11-30,334.200012,335.000000,332.160004,333.140015,331.927948,4298100
2023-12-01,333.799988,338.500000,333.160004,338.059998,336.830017,1688000
2023-12-04,335.190002,338.809998,334.170013,336.429993,335.205963,2349500
2023-12-05,334.630005,337.329987,333.309998,335.829987,334.608124,1516500
2023-12-06,337.769989,339.459991,334.980011,335.410004,334.189667,1502100
2023-12-07,336.559998,336.559998,334.220001,335.100006,333.880798,1870200
2023-12-08,335.100006,337.709991,334.559998,337.230011,336.003052,1274500
2023-12-11,335.209991,342.390015,335.200012,342.309998,341.064575,1814100
2023-12-12,341.929993,343.250000,341.200012,343.220001,341.971252,1935300
2023-12-13,343.399994,345.200012,339.869995,343.640015,342.389740,2461000
2023-12-14,342.739990,345.390015,340.739990,342.730011,341.483032,2551300
2023-12-15,338.440002,346.959991,336.250000,344.149994,342.897858,3880200
2023-12-18,342.660004,343.980011,340.640015,341.850006,340.606232,3208000
2023-12-19,332.730011,344.799988,332.019989,341.510010,340.267487,3252800
2023-12-20,345.559998,346.630005,339.209991,339.500000,338.264801,3406200
2023-12-21,340.170013,349.500000,340.170013,348.750000,347.481140,3304200
2023-12-22,350.000000,354.820007,347.910004,354.450012,353.160400,2313900
2023-12-26,354.140015,354.929993,351.510010,353.429993,352.144104,1535700
2023-12-27,354.500000,355.380005,351.630005,353.820007,352.532684,1309700
2023-12-28,354.140015,354.500000,351.250000,351.589996,350.310791,1300800
2023-12-29,351.790009,352.910004,349.429993,350.910004,349.633270,1233500
2024-01-02,348.190002,350.299988,345.290009,346.920013,345.657806,2319500
2024-01-03,342.529999,343.769989,337.529999,337.920013,336.690552,3060900
2024-01-04,337.920013,339.799988,336.529999,337.089996,335.863556,2750600
2024-01-05,338.000000,339.750000,335.540009,336.619995,335.395264,1510800
2024-01-08,335.000000,340.470001,335.000000,340.350006,339.111694,1909500
2024-01-09,339.269989,342.760010,338.029999,342.750000,341.502960,1625900
2024-01-10,344.579987,345.630005,342.779999,345.329987,344.073578,1569100
2024-01-11,343.500000,348.429993,343.049988,347.970001,346.703979,1785800
2024-01-12,350.000000,357.660004,348.709991,356.329987,355.033539,2405900
2024-01-16,352.369995,356.480011,351.109985,354.559998,353.269989,2097500
2024-01-17,351.809998,357.329987,351.809998,353.649994,353.649994,1917100
2024-01-18,356.019989,359.779999,355.170013,359.549988,359.549988,2064100
2024-01-19,361.529999,364.820007,360.119995,363.899994,363.899994,2506200
2024-01-22,364.000000,368.649994,363.500000,367.209991,367.209991,2302500
2024-01-23,367.359985,370.000000,365.640015,369.859985,369.859985,1693100
2024-01-24,371.000000,372.239990,367.829987,368.899994,368.899994,2250100
2024-01-25,372.380005,375.730011,370.119995,371.940002,371.940002,2227400
2024-01-26,371.920013,374.140015,369.809998,371.070007,371.070007,1404800
2024-01-29,370.519989,375.429993,370.079987,373.350006,373.350006,1683100
2024-01-30,374.000000,375.250000,370.980011,371.299988,371.299988,1849500
2024-01-31,371.000000,372.720001,363.440002,363.880005,363.880005,2320100
2024-02-01,364.000000,371.209991,363.450012,370.910004,370.910004,1500000
2024-02-02,372.190002,374.809998,369.480011,372.950012,372.950012,1590500
2024-02-05,372.500000,374.000000,369.070007,370.339996,370.339996,1787300
2024-02-06,370.519989,371.709991,362.399994,364.700012,364.700012,4012000
2024-02-07,365.000000,369.920013,364.119995,366.649994,366.649994,2531800
2024-02-08,367.679993,369.470001,366.920013,368.480011,368.480011,1679800
2024-02-09,369.250000,372.480011,367.950012,371.670013,371.670013,1482600
2024-02-12,369.489990,370.399994,366.179993,367.429993,367.429993,1325000
2024-02-13,361.410004,365.760010,360.000000,362.809998,362.809998,1696900
2024-02-14,366.239990,371.190002,366.239990,370.980011,370.980011,2114600
2024-02-15,372.589996,374.559998,370.140015,371.510010,371.510010,2358800
2024-02-16,372.299988,373.429993,368.350006,369.480011,369.480011,2410200
2024-02-20,369.880005,370.000000,361.440002,362.950012,362.950012,1631000
2024-02-21,360.339996,362.380005,358.970001,360.910004,360.910004,1758000
2024-02-22,369.720001,372.190002,368.399994,371.309998,371.309998,1614600
2024-02-23,373.989990,377.970001,372.829987,377.320007,377.320007,1614500
2024-02-26,376.859985,380.299988,376.859985,377.480011,377.480011,1455000
2024-02-27,377.000000,379.750000,374.899994,377.910004,377.910004,1083200
2024-02-28,378.239990,379.489990,375.209991,378.029999,378.029999,1264200
2024-02-29,380.399994,380.399994,374.149994,374.779999,374.779999,3329500
2024-03-01,375.799988,382.000000,375.799988,380.989990,380.989990,2109900
2024-03-04,382.309998,386.980011,381.609985,383.709991,383.709991,1642900
2024-03-05,381.540009,384.160004,373.959991,376.880005,376.880005,1539400
2024-03-06,380.000000,383.059998,377.799988,380.829987,380.829987,1451200
2024-03-07,384.649994,387.510010,383.700012,386.910004,386.910004,1564300
2024-03-08,386.690002,387.510010,377.730011,378.170013,378.170013,1641100
2024-03-11,374.380005,375.559998,367.070007,373.220001,373.220001,2220000
2024-03-12,375.000000,382.420013,374.850006,380.480011,380.480011,1793700
2024-03-13,379.500000,381.179993,377.709991,378.720001,378.720001,1635800
2024-03-14,380.980011,381.489990,376.559998,378.209991,378.209991,1706700
2024-03-15,368.790009,375.140015,366.869995,374.600006,374.600006,3865400
2024-03-18,378.760010,378.940002,372.179993,372.670013,372.670013,2164400
2024-03-19,373.489990,378.329987,371.029999,378.079987,378.079987,2062800
2024-03-20,378.029999,381.269989,375.200012,380.440002,380.440002,2877600
2024-03-21,363.989990,369.029999,342.279999,345.029999,345.029999,9574800
2024-03-22,350.329987,350.470001,335.790009,337.500000,337.500000,5899300
2024-03-25,336.010010,336.010010,329.690002,333.820007,333.820007,5320000
2024-03-26,335.140015,337.839996,334.339996,336.390015,336.390015,3006500
2024-03-27,337.880005,342.359985,337.880005,340.940002,340.940002,3295200
2024-03-28,341.420013,346.980011,340.839996,346.609985,346.609985,3614900
