Date,Open,High,Low,Close,Adj Close,Volume
2023-11-16,964.000000,968.700012,950.520020,959.549988,951.107422,2619800
2023-11-17,958.210022,983.890015,951.000000,977.729980,969.127502,1978900
2023-11-20,973.000000,999.869995,973.000000,995.710022,986.949341,1867400
2023-11-21,975.000000,991.000000,971.630005,981.200012,972.567017,4334400
2023-11-22,983.690002,987.989990,971.000000,972.000000,963.447937,3374300
2023-11-24,974.960022,979.859985,966.750000,978.869995,970.257446,2315800
2023-11-27,976.150024,981.010010,949.330017,950.239990,941.879333,9696200
2023-11-28,939.940002,950.859985,934.159973,946.349976,938.023560,3902500
2023-11-29,948.340027,959.429993,939.369995,940.830017,932.552185,3484300
2023-11-30,941.000000,942.419983,918.369995,925.729980,917.584961,4957100
2023-12-01,922.460022,933.900024,908.000000,930.000000,921.817444,2960300
2023-12-04,920.640015,930.969971,916.440002,923.969971,915.840454,2500900
2023-12-05,911.599976,917.270020,905.849976,913.119995,905.085938,3706600
2023-12-06,920.359985,920.969971,903.099976,903.640015,895.689392,2481300
2023-12-07,905.539978,924.119995,903.640015,922.260010,914.145569,4351700
2023-12-08,927.840027,950.729980,910.530029,944.299988,935.991638,6963800
2023-12-11,957.010010,1039.510010,956.090027,1029.239990,1020.184326,10118400
2023-12-12,1027.989990,1079.390015,1024.579956,1072.280029,1062.845703,9024200
2023-12-13,1068.000000,1099.780029,1062.540039,1089.689941,1080.102417,7165400
2023-12-14,1092.180054,1121.459961,1090.280029,1106.489990,1096.754639,6696400
2023-12-15,1095.219971,1149.880005,1094.619995,1129.739990,1119.800049,11848900
2023-12-18,1120.800049,1151.819946,1118.640015,1147.000000,1136.908203,5474100
2023-12-19,1142.000000,1150.459961,1132.510010,1139.579956,1134.747314,3602000
2023-12-20,1132.699951,1141.359985,1109.260010,1110.380005,1105.671265,3452300
2023-12-21,1132.650024,1135.420044,1115.000000,1127.290039,1122.509521,2410600
2023-12-22,1127.979980,1132.000000,1113.530029,1121.979980,1117.222046,1907000
2023-12-26,1124.239990,1135.500000,1123.020020,1131.890015,1127.089966,1679300
2023-12-27,1136.000000,1139.569946,1122.959961,1126.170044,1121.394287,2005500
2023-12-28,1131.689941,1132.239990,1119.050049,1122.410034,1117.650269,2124700
2023-12-29,1121.459961,1124.380005,1114.670044,1116.250000,1111.516357,2054900
2024-01-02,1092.119995,1102.000000,1077.089966,1085.380005,1080.777222,2883100
2024-01-03,1070.199951,1075.000000,1055.310059,1058.579956,1054.090820,3473500
2024-01-04,1057.959961,1069.500000,1047.369995,1049.010010,1044.561523,2565800
2024-01-05,1051.599976,1055.459961,1041.510010,1049.280029,1044.830322,2247000
2024-01-08,1056.500000,1078.000000,1052.000000,1074.849976,1070.291870,3311000
2024-01-09,1065.619995,1088.550049,1064.709961,1082.489990,1077.899536,2322500
2024-01-10,1080.349976,1082.959961,1062.599976,1080.569946,1075.987549,1764300
2024-01-11,1084.319946,1101.300049,1074.510010,1099.979980,1095.315308,2575700
2024-01-12,1112.099976,1115.689941,1100.010010,1107.680054,1102.982666,2687900
2024-01-16,1112.339966,1126.239990,1098.630005,1114.959961,1110.231812,2614500
2024-01-17,1106.290039,1113.109985,1090.209961,1103.670044,1098.989746,1831400
2024-01-18,1124.900024,1146.550049,1121.880005,1143.910034,1139.059082,3222800
2024-01-19,1157.310059,1217.000000,1156.000000,1211.199951,1206.063599,5304900
2024-01-22,1216.250000,1231.329956,1208.219971,1220.500000,1215.324219,3122200
2024-01-23,1221.000000,1226.979980,1203.520020,1226.310059,1221.109619,1695200
2024-01-24,1242.300049,1284.550049,1231.010010,1253.869995,1248.552734,3480500
2024-01-25,1281.000000,1281.000000,1228.800049,1230.000000,1224.783936,3635600
2024-01-26,1219.699951,1221.209961,1200.229980,1204.880005,1199.770508,2581800
2024-01-29,1214.910034,1223.670044,1204.989990,1217.770020,1212.605835,2152600
2024-01-30,1216.770020,1228.000000,1204.290039,1208.160034,1203.036621,2068300
2024-01-31,1189.449951,1197.219971,1174.310059,1180.000000,1174.995972,2740000
2024-02-01,1187.349976,1203.089966,1179.109985,1200.010010,1194.921143,1941100
2024-02-02,1208.750000,1234.689941,1205.150024,1224.339966,1219.147949,2668600
2024-02-05,1226.959961,1247.750000,1222.150024,1243.099976,1237.828369,2204500
2024-02-06,1263.569946,1272.109985,1211.939941,1222.650024,1217.465088,2535400
2024-02-07,1234.000000,1259.510010,1226.699951,1257.060059,1251.729248,2576800
2024-02-08,1267.000000,1295.969971,1265.010010,1274.760010,1269.354126,2932600
2024-02-09,1252.030029,1285.750000,1248.989990,1283.439941,1277.997314,2629300
2024-02-12,1290.010010,1290.069946,1259.000000,1265.000000,1259.635498,2477800
2024-02-13,1235.119995,1255.869995,1227.089966,1251.650024,1246.342163,3190700
2024-02-14,1269.239990,1273.000000,1241.319946,1262.219971,1256.867310,2730600
2024-02-15,1279.949951,1280.000000,1244.849976,1265.069946,1259.705200,2187300
2024-02-16,1259.040039,1275.680054,1242.390015,1245.479980,1240.198242,2126300
2024-02-20,1235.859985,1237.719971,1212.560059,1226.550049,1221.348633,2632900
2024-02-21,1218.000000,1228.050049,1202.640015,1227.449951,1222.244751,2064000
2024-02-22,1281.709961,1310.979980,1276.469971,1304.900024,1299.366333,4081900
2024-02-23,1308.369995,1319.619995,1288.819946,1296.369995,1290.872437,2311500
2024-02-26,1310.000000,1318.790039,1301.459961,1309.130005,1303.578369,1628200
2024-02-27,1309.130005,1311.939941,1292.219971,1296.229980,1290.733032,1212600
2024-02-28,1293.000000,1298.520020,1282.969971,1289.420044,1283.952026,1096700
2024-02-29,1303.310059,1308.400024,1287.280029,1300.489990,1294.974976,2753600
2024-03-01,1325.930054,1407.760010,1320.000000,1399.170044,1393.236572,4441500
2024-03-04,1403.150024,1438.170044,1385.189941,1402.260010,1396.313477,3485400
2024-03-05,1395.000000,1395.000000,1332.369995,1342.750000,1337.055786,3604000
2024-03-06,1391.579956,1394.829956,1347.060059,1350.000000,1344.275024,4319600
2024-03-07,1381.989990,1414.310059,1372.890015,1407.010010,1401.043335,6283200
2024-03-08,1394.250000,1413.000000,1301.579956,1308.719971,1303.170044,7390200
2024-03-11,1277.930054,1299.020020,1252.560059,1293.119995,1287.636230,3110500
2024-03-12,1307.000000,1307.790039,1259.280029,1291.880005,1286.401489,4278900
2024-03-13,1282.880005,1282.880005,1252.359985,1257.869995,1252.535767,3783800
2024-03-14,1262.540039,1273.130005,1247.709961,1262.270020,1256.917114,3802900
2024-03-15,1253.459961,1267.369995,1230.069946,1235.500000,1230.260620,8877600
2024-03-18,1253.979980,1262.880005,1231.699951,1237.239990,1231.993286,2573700
2024-03-19,1216.949951,1240.270020,1204.020020,1238.010010,1232.760010,2449100
2024-03-20,1239.020020,1287.989990,1226.589966,1276.000000,1276.000000,4094600
2024-03-21,1328.319946,1403.609985,1316.000000,1348.000000,1348.000000,7246800
2024-03-22,1350.000000,1376.219971,1346.150024,1353.469971,1353.469971,3859500
2024-03-25,1345.030029,1358.439941,1337.469971,1351.579956,1351.579956,2123700
2024-03-26,1364.689941,1379.939941,1330.510010,1331.489990,1331.489990,2352200
2024-03-27,1350.000000,1350.000000,1296.020020,1318.729980,1318.729980,2558300
2024-03-28,1317.900024,1330.089966,1311.530029,1325.410034,1325.410034,1985600
