Date,Open,High,Low,Close,Adj Close,Volume
2023-05-19,212.960007,213.240005,209.929993,210.360001,210.085571,6090800
2023-05-22,209.169998,212.820007,209.039993,210.259995,209.985703,3890800
2023-05-23,207.740005,209.639999,206.470001,206.639999,206.370422,4256800
2023-05-24,206.039993,210.210007,205.419998,209.059998,208.787262,4894000
2023-05-25,212.020004,212.330002,208.440002,209.910004,209.636169,6496700
2023-05-26,212.800003,216.149994,212.550003,215.440002,215.158951,6933300
2023-05-30,219.270004,222.139999,215.729996,218.869995,218.584457,10421000
2023-05-31,219.550003,225.000000,217.059998,223.380005,223.088593,19624000
2023-06-01,208.220001,215.360001,206.059998,212.899994,212.622253,20907400
2023-06-02,212.899994,216.139999,210.429993,213.029999,212.752090,11023500
2023-06-05,210.470001,212.320007,207.059998,209.860001,209.586227,7804400
2023-06-06,208.550003,213.399994,208.369995,212.850006,212.572327,6796000
2023-06-07,214.880005,216.660004,204.779999,205.729996,205.461609,9323900
2023-06-08,205.380005,210.380005,204.850006,209.529999,209.256653,5548600
2023-06-09,210.690002,218.660004,210.690002,215.309998,215.029114,7676700
2023-06-12,216.149994,220.389999,212.139999,213.690002,213.411224,11568300
2023-06-13,215.500000,216.229996,207.919998,208.979996,208.707367,11698900
2023-06-14,207.699997,211.710007,205.020004,209.399994,209.126816,8963400
2023-06-15,207.949997,213.330002,207.369995,211.919998,211.643539,7905400
2023-06-16,213.539993,213.649994,210.600006,211.759995,211.483734,13671200
2023-06-20,208.649994,217.050003,208.610001,216.970001,216.686951,9522900
2023-06-21,216.520004,217.800003,208.070007,209.589996,209.316574,7971600
2023-06-22,209.630005,213.960007,209.089996,213.289993,213.011749,5689800
2023-06-23,210.500000,211.000000,208.070007,210.089996,209.815918,14017200
2023-06-26,209.020004,211.750000,207.350006,207.360001,207.089493,4771500
2023-06-27,208.139999,210.479996,207.520004,208.820007,208.547592,4014800
2023-06-28,208.410004,212.199997,207.600006,212.169998,211.893204,4775900
2023-06-29,211.899994,212.649994,209.720001,210.429993,210.155472,3838300
2023-06-30,211.860001,213.850006,210.960007,211.259995,210.984390,5983800
2023-07-03,210.570007,211.960007,209.919998,211.649994,211.373886,2400000
2023-07-05,210.490005,214.619995,210.089996,213.820007,213.541061,5069300
2023-07-06,211.199997,212.500000,207.830002,210.139999,209.865860,4250900
2023-07-07,209.770004,212.110001,209.279999,209.589996,209.316574,3020800
2023-07-10,209.000000,212.869995,208.320007,212.809998,212.532379,3820100
2023-07-11,222.059998,222.350006,217.240005,221.169998,220.881470,10030500
2023-07-12,221.899994,228.089996,221.610001,227.279999,226.983490,8923500
2023-07-13,228.259995,230.960007,227.600006,230.369995,230.069458,5800300
2023-07-14,229.699997,232.199997,228.149994,229.330002,229.030823,4274700
2023-07-17,229.240005,230.279999,227.809998,228.000000,227.702560,3557900
2023-07-18,227.050003,229.619995,225.470001,227.630005,227.333054,5094200
2023-07-19,233.979996,238.220001,231.229996,234.369995,234.064240,8516300
2023-07-20,231.100006,233.500000,227.320007,228.160004,227.862350,5303000
2023-07-21,230.000000,230.809998,227.289993,228.059998,227.762482,3527800
2023-07-24,227.259995,227.589996,223.539993,225.660004,225.365616,5363200
2023-07-25,225.880005,227.520004,225.190002,226.029999,225.735123,3203700
2023-07-26,224.460007,227.509995,223.119995,225.580002,225.285721,4856700
2023-07-27,228.039993,230.139999,224.009995,225.149994,224.856277,4299600
2023-07-28,226.000000,227.309998,223.979996,225.600006,225.305695,4238700
2023-07-31,222.350006,225.380005,221.750000,225.009995,224.716461,5571900
2023-08-01,223.889999,224.809998,221.630005,224.270004,223.977432,4212600
2023-08-02,221.979996,222.850006,218.800003,220.500000,220.212341,5127000
2023-08-03,216.199997,218.210007,214.600006,215.559998,215.278778,5515200
2023-08-04,216.410004,217.250000,213.070007,214.589996,214.310043,4799800
2023-08-07,215.309998,216.889999,214.369995,216.059998,215.778137,3615200
2023-08-08,213.550003,214.190002,211.139999,211.580002,211.303986,4843800
2023-08-09,211.649994,211.660004,204.910004,205.860001,205.591446,7847500
2023-08-10,208.179993,210.339996,206.440002,208.250000,207.978317,4004700
2023-08-11,206.130005,209.500000,205.500000,208.699997,208.427734,2930000
2023-08-14,207.899994,212.100006,207.119995,212.059998,211.783356,3304700
2023-08-15,210.330002,212.369995,207.839996,208.779999,208.507629,4076400
2023-08-16,208.000000,209.690002,206.949997,206.990005,206.719971,2759600
2023-08-17,206.570007,206.929993,203.389999,203.839996,203.574066,4062700
2023-08-18,200.970001,205.500000,200.199997,204.830002,204.562790,4266200
2023-08-21,206.000000,209.419998,204.220001,209.029999,208.757309,4023300
2023-08-22,209.850006,210.110001,206.000000,206.759995,206.490265,3153600
2023-08-23,208.000000,210.990005,207.139999,209.130005,208.857178,3833200
2023-08-24,211.009995,211.990005,205.440002,205.509995,205.241898,3960300
2023-08-25,205.509995,210.789993,205.479996,209.470001,209.196732,3068800
2023-08-28,210.449997,213.479996,209.639999,211.720001,211.443802,4086900
2023-08-29,206.750000,212.460007,206.520004,211.960007,211.683487,5850400
2023-08-30,211.770004,215.589996,209.429993,215.039993,214.759460,9946000
2023-08-31,228.000000,228.789993,221.199997,221.460007,221.171097,19268400
2023-09-01,223.500000,223.970001,220.520004,221.529999,221.240997,5597100
2023-09-05,219.330002,220.320007,217.610001,218.690002,218.404709,5807300
2023-09-06,219.470001,222.210007,219.020004,221.619995,221.330872,5066700
2023-09-07,219.770004,222.729996,219.309998,222.529999,222.239700,4201900
2023-09-08,223.320007,225.470001,222.860001,224.759995,224.466782,4578900
2023-09-11,226.009995,226.830002,222.789993,225.309998,225.016068,4418000
2023-09-12,223.449997,224.789993,221.259995,221.660004,221.370834,4002300
2023-09-13,221.179993,221.860001,218.300003,218.800003,218.514557,4173600
2023-09-14,219.419998,220.570007,218.339996,218.779999,218.494583,4297200
2023-09-15,218.869995,219.190002,213.460007,214.610001,214.330032,9930200
2023-09-18,214.559998,216.380005,214.179993,215.000000,214.719513,4279400
2023-09-19,214.389999,216.059998,212.259995,215.699997,215.418594,4001500
2023-09-20,215.199997,217.179993,212.919998,213.029999,212.752090,2990900
2023-09-21,209.800003,211.889999,208.070007,208.610001,208.337860,4957300
2023-09-22,209.309998,209.720001,205.880005,206.429993,206.160690,3848300
2023-09-25,205.000000,206.529999,203.869995,206.339996,206.070816,4067300
2023-09-26,205.470001,206.440002,201.279999,202.490005,202.225845,5404500
2023-09-27,202.990005,203.929993,200.940002,202.729996,202.465515,4123800
2023-09-28,200.759995,205.149994,199.550003,203.199997,202.934906,4344000
2023-09-29,205.080002,207.789993,202.100006,202.779999,202.515457,4404700
2023-10-02,200.800003,205.110001,200.520004,203.710007,203.444260,3745700
2023-10-03,202.750000,203.570007,197.419998,199.830002,199.569305,4622400
2023-10-04,200.880005,202.740005,199.509995,201.869995,201.606644,3656400
2023-10-05,202.000000,202.149994,198.490005,202.009995,201.746460,3592600
2023-10-06,200.479996,208.270004,199.889999,207.360001,207.089493,4988200
2023-10-09,204.889999,208.279999,204.690002,207.220001,206.949661,2781100
2023-10-10,207.639999,209.220001,206.259995,206.880005,206.610123,4503500
2023-10-11,207.229996,209.199997,204.410004,206.850006,206.580154,3971000
2023-10-12,207.830002,208.580002,203.270004,205.679993,205.411667,3548500
2023-10-13,205.110001,207.139999,203.210007,204.589996,204.323090,3677500
2023-10-16,205.839996,209.490005,205.039993,208.529999,208.257950,3623200
2023-10-17,206.490005,211.940002,206.000000,209.839996,209.566254,4006100
2023-10-18,208.880005,209.630005,204.190002,204.830002,204.562790,3380800
2023-10-19,206.449997,210.949997,205.529999,208.320007,208.048233,4995900
2023-10-20,207.360001,208.110001,202.119995,203.729996,203.464218,5537500
2023-10-23,199.899994,203.570007,197.850006,202.000000,201.736481,4564100
2023-10-24,203.729996,204.639999,200.929993,204.220001,203.953583,3959600
2023-10-25,203.199997,203.740005,195.429993,197.059998,196.802917,4490000
2023-10-26,197.419998,199.660004,193.679993,196.250000,195.993973,5149100
2023-10-27,197.300003,198.309998,195.410004,196.570007,196.313568,3168600
2023-10-30,199.000000,200.580002,197.080002,199.270004,199.010040,3438300
2023-10-31,200.419998,201.910004,198.660004,200.830002,200.568008,3425400
2023-11-01,200.919998,204.490005,200.490005,203.910004,203.643982,3593600
2023-11-02,206.309998,208.259995,205.949997,208.110001,207.838501,4963600
2023-11-03,209.389999,210.179993,207.199997,207.470001,207.199341,3859100
2023-11-06,208.210007,208.479996,204.690002,207.419998,207.149399,3729700
2023-11-07,209.500000,213.339996,208.960007,211.839996,211.563644,5467100
2023-11-08,212.419998,212.520004,209.649994,211.470001,211.194122,3433500
2023-11-09,213.570007,213.580002,209.070007,210.009995,209.736023,4731400
2023-11-10,209.399994,214.270004,208.839996,213.630005,213.351303,4112600
2023-11-13,212.570007,216.139999,211.759995,215.279999,214.999146,3306600
2023-11-14,219.000000,221.250000,217.949997,221.179993,220.891449,4743800
2023-11-15,220.750000,221.369995,217.660004,219.419998,219.133743,4800700
2023-11-16,220.000000,222.770004,218.940002,221.449997,221.161102,3712300
2023-11-17,221.169998,222.789993,220.380005,221.220001,220.931412,3634900
2023-11-20,221.429993,226.100006,220.619995,225.130005,224.836304,4599300
2023-11-21,224.000000,225.970001,223.539993,224.320007,224.027374,3852300
2023-11-22,224.300003,225.690002,223.210007,223.839996,223.547989,3893600
2023-11-24,224.360001,224.490005,222.119995,224.380005,224.087280,1869100
2023-11-27,225.500000,226.220001,224.250000,224.789993,224.496735,4885500
2023-11-28,223.610001,225.529999,222.229996,224.919998,224.626572,5535300
2023-11-29,228.610001,231.500000,227.259995,230.350006,230.049500,12327400
2023-11-30,249.050003,252.500000,243.649994,251.899994,251.571381,24425700
2023-12-01,250.000000,263.429993,249.699997,260.000000,259.660828,14530700
2023-12-04,252.800003,255.119995,249.850006,250.660004,250.333008,11429200
2023-12-05,249.990005,251.669998,248.639999,251.020004,250.692535,5771500
2023-12-06,251.520004,253.979996,248.850006,249.130005,248.804993,5374800
2023-12-07,248.750000,250.729996,246.889999,248.850006,248.525360,6568200
2023-12-08,248.550003,252.089996,248.000000,250.809998,250.482803,4604600
2023-12-11,250.000000,253.520004,249.710007,252.100006,251.771118,4766000
2023-12-12,251.800003,256.579987,251.020004,256.450012,256.115448,5827600
2023-12-13,257.510010,259.119995,255.160004,257.320007,256.984314,6567600
2023-12-14,256.500000,258.769989,253.220001,257.209991,256.874451,6613200
2023-12-15,255.009995,262.309998,254.509995,261.600006,261.258728,13736800
2023-12-18,259.820007,265.589996,259.679993,263.589996,263.246124,7498500
2023-12-19,265.470001,266.579987,263.739990,264.339996,263.995148,4665500
2023-12-20,261.660004,264.920013,260.079987,260.250000,259.910492,4510500
2023-12-21,264.750000,268.359985,264.239990,267.250000,266.901367,5160700
2023-12-22,267.260010,268.149994,265.299988,266.339996,265.992523,3109900
2023-12-26,265.529999,266.529999,264.619995,266.220001,265.872711,3218800
2023-12-27,265.940002,267.010010,265.399994,266.720001,266.372040,3387000
2023-12-28,266.500000,266.920013,265.299988,265.579987,265.233521,2958700
2023-12-29,265.010010,265.649994,262.649994,263.140015,262.796722,3705500
2024-01-02,260.540009,260.559998,253.770004,256.130005,255.795868,4741400
2024-01-03,253.500000,254.160004,251.770004,251.839996,251.511459,5097100
2024-01-04,251.830002,252.639999,249.839996,251.240005,250.912247,4489800
2024-01-05,251.210007,253.910004,250.169998,251.119995,250.792389,3675600
2024-01-08,252.210007,261.559998,251.389999,260.869995,260.529663,6626000
2024-01-09,259.500000,263.929993,258.779999,261.339996,260.999054,4571800
2024-01-10,263.269989,266.459991,262.750000,264.130005,263.785431,5128300
2024-01-11,268.000000,272.959991,265.100006,271.380005,271.025970,9012600
2024-01-12,271.230011,275.239990,271.059998,271.929993,271.575256,4847000
2024-01-16,269.700012,271.570007,267.720001,269.190002,268.838837,5858700
2024-01-17,268.290009,271.899994,264.130005,271.440002,271.085876,4706500
2024-01-18,273.000000,275.690002,272.140015,274.459991,274.101929,4752400
2024-01-19,276.510010,282.000000,275.529999,280.880005,280.513580,7394000
2024-01-22,283.790009,285.720001,280.170013,280.299988,279.934326,6735900
2024-01-23,280.829987,281.709991,275.709991,276.769989,276.408936,6573800
2024-01-24,279.980011,280.959991,276.690002,276.880005,276.518799,7037800
2024-01-25,278.609985,279.850006,276.859985,279.029999,278.665985,4178000
2024-01-26,279.279999,283.339996,278.690002,279.940002,279.574799,4877400
2024-01-29,281.399994,288.149994,281.000000,287.859985,287.484467,5762300
2024-01-30,287.630005,289.290009,286.519989,287.730011,287.354645,4810900
2024-01-31,284.049988,285.630005,280.820007,281.089996,280.723297,4557300
2024-02-01,282.010010,285.049988,281.359985,283.799988,283.429749,3218300
2024-02-02,285.200012,288.160004,283.160004,285.660004,285.287354,3629600
2024-02-05,286.250000,289.049988,281.359985,288.109985,287.734131,5274800
2024-02-06,287.940002,288.640015,281.910004,285.829987,285.457092,4207200
2024-02-07,287.350006,289.799988,285.200012,288.839996,288.463196,3621400
2024-02-08,289.299988,293.109985,288.980011,291.950012,291.569153,4488400
2024-02-09,293.250000,295.239990,291.049988,291.299988,290.919952,4376300
2024-02-12,290.820007,291.000000,287.000000,287.320007,286.945190,3750000
2024-02-13,280.410004,283.429993,276.420013,281.149994,280.783203,4956600
2024-02-14,285.000000,289.459991,284.640015,289.149994,288.772766,3850700
2024-02-15,291.339996,292.000000,288.010010,291.940002,291.559143,3986500
2024-02-16,292.000000,292.070007,287.880005,289.720001,289.342041,4159100
2024-02-20,289.500000,290.850006,284.149994,286.390015,286.016388,4295500
2024-02-21,280.070007,283.570007,278.359985,283.549988,283.180084,3799000
2024-02-22,292.000000,294.630005,291.399994,293.649994,293.266907,5264300
2024-02-23,298.000000,298.000000,291.079987,292.799988,292.417999,4416800
2024-02-26,295.589996,303.829987,295.000000,300.390015,299.998138,8719300
2024-02-27,301.579987,301.750000,296.600006,299.500000,299.109283,6178800
2024-02-28,299.579987,300.880005,296.609985,299.769989,299.378906,12490800
2024-02-29,300.000000,310.540009,294.790009,308.820007,308.417145,21737800
2024-03-01,307.000000,318.709991,306.619995,316.880005,316.466614,9450200
2024-03-04,314.570007,317.649994,313.540009,314.640015,314.229553,9350000
2024-03-05,311.309998,312.549988,296.140015,298.750000,298.360260,9015300
2024-03-06,304.649994,305.890015,302.739990,303.769989,303.373688,8270000
2024-03-07,306.000000,306.769989,301.750000,302.420013,302.025482,6788900
2024-03-08,302.200012,308.869995,302.200012,305.279999,304.881744,4849800
2024-03-11,302.640015,307.609985,300.250000,306.000000,305.600800,4895500
2024-03-12,306.709991,309.040009,303.869995,306.619995,306.220001,4832000
2024-03-13,305.000000,307.730011,303.109985,304.679993,304.679993,5548800
2024-03-14,305.000000,309.489990,302.000000,303.320007,303.320007,4828800
2024-03-15,298.959991,300.049988,293.769989,294.329987,294.329987,11884500
2024-03-18,299.619995,300.970001,296.019989,300.510010,300.510010,5240500
2024-03-19,298.179993,301.769989,296.619995,301.450012,301.450012,3329900
2024-03-20,301.970001,307.019989,300.690002,306.079987,306.079987,4946600
2024-03-21,307.940002,311.799988,306.350006,308.390015,308.390015,6083900
2024-03-22,309.320007,310.230011,306.649994,307.769989,307.769989,3779000
2024-03-25,303.700012,307.709991,302.540009,306.059998,306.059998,4141200
2024-03-26,307.480011,307.980011,304.890015,305.829987,305.829987,3893900
2024-03-27,307.440002,309.299988,298.630005,301.380005,301.380005,3859900
2024-03-28,300.000000,302.799988,299.630005,301.179993,301.179993,4892300
